date,membership_tier,daily_visitors,new_registrations,inactive_members,net_change,return_rate,avg_ticket_price,daily_revenue,arpv,fast_pass_attachment_rate,avg_ancillary_spend,month,dow
2025-03-30,premium_pass,851,44,17,27,0.7359,139.0,213335.75,250.69,0.6566,72.95,3,6
2025-03-30,vip_pass,127,13,2,11,0.8536,249.0,51806.51,407.93,0.9666,101.9,3,6
2025-03-31,standard_pass,858,62,17,45,0.6267,67.93,136192.75,158.73,0.2781,74.4,3,0
2025-03-31,premium_pass,476,44,9,35,0.7277,139.0,122547.89,257.45,0.5742,84.58,3,0
2025-03-31,vip_pass,72,7,1,6,0.8155,249.0,29265.26,406.46,0.9077,103.91,3,0
2025-04-01,standard_pass,1087,114,21,93,0.6856,66.65,137100.07,126.13,0.1718,49.34,4,1
2025-04-01,premium_pass,663,43,13,30,0.756,139.0,167349.59,252.41,0.5849,78.9,4,1
2025-04-01,vip_pass,88,6,1,5,0.9028,249.0,38145.64,433.47,0.8913,131.89,4,1
2025-04-02,standard_pass,1216,136,24,112,0.7126,79.0,179373.2,147.51,0.1987,56.79,4,2
2025-04-02,premium_pass,722,57,14,43,0.7972,139.0,176182.46,244.02,0.6179,68.56,4,2
2025-04-02,vip_pass,99,8,1,7,0.8563,249.0,41497.31,419.16,0.8833,118.05,4,2
2025-04-03,standard_pass,1154,96,23,73,0.6087,79.0,197154.68,170.84,0.305,73.85,4,3
2025-04-03,premium_pass,699,70,13,57,0.6969,139.0,170790.38,244.34,0.5257,74.32,4,3
2025-04-03,vip_pass,100,8,2,6,0.7964,249.0,39670.94,396.71,0.9196,93.46,4,3
2025-04-04,standard_pass,1398,161,27,134,0.6992,79.0,234069.44,167.43,0.2739,72.27,4,4
2025-04-04,premium_pass,906,94,18,76,0.7621,139.0,238067.57,262.77,0.5742,89.89,4,4
2025-04-04,vip_pass,117,8,2,6,0.8001,249.0,45293.31,387.12,0.8734,86.59,4,4
2025-04-05,standard_pass,1614,111,32,79,0.6314,79.0,245044.25,151.82,0.1853,61.89,4,5
2025-04-05,premium_pass,927,74,18,56,0.722,139.0,238364.47,257.14,0.5688,84.57,4,5
2025-04-05,vip_pass,153,15,3,12,0.8431,226.79,63533.67,415.25,0.9401,133.0,4,5
2025-04-06,standard_pass,1761,158,35,123,0.6475,79.0,269757.64,153.18,0.2524,59.29,4,6
2025-04-06,premium_pass,1078,59,21,38,0.8095,139.0,273446.23,253.66,0.5806,80.41,4,6
2025-04-06,vip_pass,153,17,3,14,0.8256,211.5,57480.58,375.69,0.8872,111.84,4,6
2025-04-07,standard_pass,1090,119,21,98,0.6762,79.0,186521.74,171.12,0.3413,71.98,4,0
2025-04-07,premium_pass,638,49,12,37,0.7423,139.0,161057.08,252.44,0.6234,76.66,4,0
2025-04-07,vip_pass,77,8,1,7,0.8806,249.0,29895.25,388.25,0.9035,85.94,4,0
2025-04-08,standard_pass,985,83,19,64,0.6174,79.0,159201.46,161.63,0.2825,65.96,4,1
2025-04-08,premium_pass,650,54,13,41,0.7493,139.0,157783.48,242.74,0.6231,66.98,4,1
2025-04-08,vip_pass,85,4,1,3,0.7902,249.0,36456.26,428.9,0.9552,123.54,4,1
2025-04-09,standard_pass,1094,73,21,52,0.6649,68.58,153165.37,140.0,0.1902,60.21,4,2
2025-04-09,premium_pass,686,64,13,51,0.7185,117.23,150524.09,219.42,0.5314,70.84,4,2
2025-04-09,vip_pass,94,9,1,8,0.874,249.0,37642.46,400.45,0.8803,99.51,4,2
2025-04-10,standard_pass,1206,62,24,38,0.6455,79.0,188551.39,156.34,0.1813,66.65,4,3
2025-04-10,premium_pass,640,69,12,57,0.7711,139.0,161089.04,251.7,0.6535,74.14,4,3
2025-04-10,vip_pass,94,8,1,7,0.8835,249.0,41400.91,440.44,1.0,132.44,4,3
2025-04-11,standard_pass,1633,181,32,149,0.6419,79.0,262925.07,161.01,0.1968,70.4,4,4
2025-04-11,premium_pass,882,90,17,73,0.7376,139.0,209220.86,237.21,0.5499,65.77,4,4
2025-04-11,vip_pass,122,8,2,6,0.8697,249.0,50413.72,413.23,0.8723,112.76,4,4
2025-04-12,standard_pass,1622,172,32,140,0.6935,79.0,226305.73,139.52,0.1565,51.29,4,5
2025-04-12,premium_pass,1108,103,22,81,0.7117,139.0,286751.85,258.8,0.5657,86.43,4,5
2025-04-12,vip_pass,138,10,2,8,0.8479,249.0,57010.84,413.12,0.9672,107.06,4,5
2025-04-13,standard_pass,1774,136,35,101,0.6669,79.0,253129.41,142.69,0.1588,54.32,4,6
2025-04-13,premium_pass,984,95,19,76,0.7862,139.0,231919.03,235.69,0.5873,62.04,4,6
2025-04-13,vip_pass,155,15,3,12,0.8412,249.0,61466.44,396.56,0.9651,90.62,4,6
2025-04-14,standard_pass,977,108,19,89,0.6659,79.0,160186.33,163.96,0.2428,70.63,4,0
2025-04-14,premium_pass,609,52,12,40,0.7411,139.0,150270.31,246.75,0.6403,69.97,4,0
2025-04-14,vip_pass,84,7,1,6,0.847,249.0,36042.32,429.08,0.9498,124.04,4,0
2025-04-15,standard_pass,1004,53,20,33,0.6745,79.0,160787.23,160.15,0.1671,71.29,4,1
2025-04-15,premium_pass,599,30,11,19,0.7702,139.0,147881.68,246.88,0.4942,78.72,4,1
2025-04-15,vip_pass,95,10,1,9,0.8217,249.0,40916.9,430.7,0.8347,132.46,4,1
2025-04-16,standard_pass,1247,82,24,58,0.6269,63.31,173754.64,139.34,0.2917,58.82,4,2
2025-04-16,premium_pass,659,33,13,20,0.716,139.0,162633.46,246.79,0.6315,70.53,4,2
2025-04-16,vip_pass,88,6,1,5,0.8361,249.0,36001.44,409.11,0.8422,110.42,4,2
2025-04-17,standard_pass,1114,108,22,86,0.6365,79.0,155930.26,139.97,0.2347,47.13,4,3
2025-04-17,premium_pass,711,48,14,34,0.8029,139.0,185339.87,260.67,0.7196,79.22,4,3
2025-04-17,vip_pass,101,7,2,5,0.8533,249.0,43256.86,428.29,0.8958,126.43,4,3
2025-04-18,standard_pass,1609,101,32,69,0.6181,79.0,239554.73,148.88,0.2711,53.89,4,4
2025-04-18,premium_pass,921,60,18,42,0.7315,139.0,212569.9,230.8,0.5126,61.56,4,4
2025-04-18,vip_pass,137,13,2,11,0.7946,249.0,57018.69,416.19,0.8624,116.31,4,4
2025-04-19,standard_pass,1639,103,32,71,0.6374,79.0,270354.9,164.95,0.2511,71.14,4,5
2025-04-19,premium_pass,1062,78,21,57,0.7471,139.0,288584.45,271.74,0.6665,93.41,4,5
2025-04-19,vip_pass,159,18,3,15,0.7626,249.0,67312.85,423.35,0.9298,119.49,4,5
2025-04-20,standard_pass,1831,118,36,82,0.6332,66.65,260250.83,142.14,0.2044,63.43,4,6
2025-04-20,premium_pass,1052,118,21,97,0.7507,118.47,223274.63,212.24,0.4661,66.27,4,6
2025-04-20,vip_pass,145,11,2,9,0.7468,249.0,57780.6,398.49,0.911,95.74,4,6
2025-04-21,standard_pass,1011,102,20,82,0.6726,79.0,152847.79,151.18,0.225,58.91,4,0
2025-04-21,premium_pass,539,49,10,39,0.726,139.0,134954.2,250.38,0.5551,78.63,4,0
2025-04-21,vip_pass,76,7,1,6,0.7947,249.0,32351.55,425.68,0.9434,121.02,4,0
2025-04-22,standard_pass,1077,83,21,62,0.6796,79.0,164193.07,152.45,0.1407,65.15,4,1
2025-04-22,premium_pass,571,46,11,35,0.7805,139.0,141299.64,247.46,0.5598,75.43,4,1
2025-04-22,vip_pass,91,9,1,8,0.8326,249.0,36789.36,404.28,0.898,102.3,4,1
2025-04-23,standard_pass,1099,91,21,70,0.6279,63.6,148108.33,134.77,0.2045,59.11,4,2
2025-04-23,premium_pass,721,41,14,27,0.7917,139.0,173648.57,240.84,0.6458,63.74,4,2
2025-04-23,vip_pass,94,9,1,8,0.8655,225.0,36837.68,391.89,0.9354,111.7,4,2
2025-04-24,standard_pass,1168,86,23,63,0.6757,79.0,189801.58,162.5,0.2332,69.74,4,3
2025-04-24,premium_pass,684,39,13,26,0.704,139.0,175028.36,255.89,0.5236,86.0,4,3
2025-04-24,vip_pass,90,5,1,4,0.8409,204.2,34703.55,385.59,0.8339,132.19,4,3
2025-04-25,standard_pass,1603,100,32,68,0.598,79.0,238806.72,148.97,0.1639,60.31,4,4
2025-04-25,premium_pass,816,83,16,67,0.7053,139.0,202963.95,248.73,0.5476,77.42,4,4
2025-04-25,vip_pass,122,8,2,6,0.8223,249.0,48393.37,396.67,0.9173,93.55,4,4
2025-04-26,standard_pass,1603,153,32,121,0.6693,79.0,232112.43,144.8,0.2481,51.16,4,5
2025-04-26,premium_pass,1077,106,21,85,0.7611,131.69,274989.9,255.33,0.5683,90.11,4,5
2025-04-26,vip_pass,152,17,3,14,0.8046,249.0,59834.59,393.65,0.9504,88.58,4,5
2025-04-27,standard_pass,1663,169,33,136,0.6028,79.0,266148.39,160.04,0.1674,71.17,4,6
2025-04-27,premium_pass,902,69,18,51,0.7646,125.06,204567.03,226.79,0.5375,70.02,4,6
2025-04-27,vip_pass,133,15,2,13,0.8287,217.26,50618.48,380.59,0.903,110.05,4,6
2025-04-28,standard_pass,972,57,19,38,0.6952,79.0,145524.45,149.72,0.166,60.92,4,0
2025-04-28,premium_pass,598,38,11,27,0.7259,139.0,143282.22,239.6,0.5548,67.87,4,0
2025-04-28,vip_pass,84,7,1,6,0.8631,249.0,33808.45,402.48,0.9446,97.75,4,0
2025-04-29,standard_pass,1020,53,20,33,0.6822,65.8,145297.06,142.45,0.1773,66.19,4,1
2025-04-29,premium_pass,660,54,13,41,0.7238,139.0,166129.48,251.71,0.6572,73.94,4,1
2025-04-29,vip_pass,90,10,1,9,0.8304,249.0,37028.51,411.43,0.8816,110.42,4,1
2025-04-30,standard_pass,1026,73,20,53,0.6566,79.0,153256.33,149.37,0.2849,53.57,4,2
2025-04-30,premium_pass,634,48,12,36,0.6884,139.0,155125.99,244.68,0.521,74.94,4,2
2025-04-30,vip_pass,95,6,1,5,0.8366,249.0,41043.48,432.04,1.0,124.04,4,2
2025-05-01,standard_pass,1182,118,23,95,0.6328,79.0,165898.1,140.35,0.2758,45.08,5,3
2025-05-01,premium_pass,724,54,14,40,0.7101,139.0,175883.1,242.93,0.5917,69.02,5,3
2025-05-01,vip_pass,98,8,1,7,0.785,249.0,38881.25,396.75,0.9197,93.49,5,3
2025-05-02,standard_pass,1653,171,33,138,0.7039,79.0,231742.46,140.2,0.2042,49.15,5,4
2025-05-02,premium_pass,1010,108,20,88,0.7332,114.09,235262.41,232.93,0.5536,86.19,5,4
2025-05-02,vip_pass,131,13,2,11,0.8486,249.0,51547.43,393.49,0.9928,85.92,5,4
2025-05-03,standard_pass,1778,168,35,133,0.6633,79.0,284708.49,160.13,0.2625,65.64,5,5
2025-05-03,premium_pass,1141,81,22,59,0.7271,139.0,295784.02,259.23,0.565,86.9,5,5
2025-05-03,vip_pass,145,9,2,7,0.84,249.0,56795.35,391.69,0.8533,92.34,5,5
2025-05-04,standard_pass,1949,226,38,188,0.6426,79.0,313379.27,160.79,0.2367,67.83,5,6
2025-05-04,premium_pass,1140,71,22,49,0.7286,139.0,286646.76,251.44,0.6389,74.75,5,6
2025-05-04,vip_pass,157,12,3,9,0.835,249.0,65796.66,419.09,0.9206,115.77,5,6
2025-05-05,standard_pass,1027,79,20,59,0.6612,79.0,164857.28,160.52,0.2283,68.05,5,0
2025-05-05,premium_pass,565,36,11,25,0.7379,139.0,142003.9,251.33,0.5801,78.11,5,0
2025-05-05,vip_pass,79,5,1,4,0.9113,249.0,33344.39,422.08,0.946,117.27,5,0
2025-05-06,standard_pass,1102,126,22,104,0.6311,71.21,162824.07,147.75,0.25,61.8,5,1
2025-05-06,premium_pass,692,70,13,57,0.72,139.0,167665.65,242.29,0.5843,68.81,5,1
2025-05-06,vip_pass,98,11,1,10,0.8539,249.0,40299.61,411.22,1.0,103.22,5,1
2025-05-07,standard_pass,1153,109,23,86,0.6742,79.0,178882.09,155.14,0.2767,59.82,5,2
2025-05-07,premium_pass,733,61,14,47,0.7962,139.0,181901.51,248.16,0.5904,74.33,5,2
2025-05-07,vip_pass,106,6,2,4,0.8546,249.0,45425.28,428.54,0.8744,127.95,5,2
2025-05-08,standard_pass,1377,97,27,70,0.6309,79.0,225065.23,163.45,0.2374,70.44,5,3
2025-05-08,premium_pass,712,65,14,51,0.8165,139.0,167562.03,235.34,0.5829,61.95,5,3
2025-05-08,vip_pass,106,11,2,9,0.8053,249.0,42906.3,404.78,0.9182,101.6,5,3
2025-05-09,standard_pass,1474,161,29,132,0.6726,79.0,232714.9,157.88,0.2219,65.79,5,4
2025-05-09,premium_pass,832,66,16,50,0.7335,139.0,199657.76,239.97,0.5382,69.22,5,4
2025-05-09,vip_pass,124,11,2,9,0.8726,249.0,50467.74,407.0,0.8789,106.14,5,4
2025-05-10,standard_pass,1872,141,37,104,0.6716,79.0,268527.01,143.44,0.236,50.52,5,5
2025-05-10,premium_pass,1034,103,20,83,0.7793,126.17,255320.47,246.93,0.6265,83.79,5,5
2025-05-10,vip_pass,164,8,3,5,0.8282,220.06,66346.42,404.55,0.909,130.87,5,5
2025-05-11,standard_pass,1743,190,34,156,0.62,79.0,256441.84,147.13,0.3297,48.68,5,6
2025-05-11,premium_pass,979,50,19,31,0.6996,139.0,247607.12,252.92,0.555,81.17,5,6
2025-05-11,vip_pass,151,13,3,10,0.8265,249.0,64547.39,427.47,0.8764,126.76,5,6
2025-05-12,standard_pass,1139,122,22,100,0.6434,66.8,144756.52,127.09,0.204,48.26,5,0
2025-05-12,premium_pass,612,59,12,47,0.7608,139.0,144862.44,236.7,0.6071,61.89,5,0
2025-05-12,vip_pass,79,7,1,6,0.8,249.0,31540.53,399.25,0.8772,98.49,5,0
2025-05-13,standard_pass,1124,90,22,68,0.7116,79.0,162929.76,144.96,0.2274,52.54,5,1
2025-05-13,premium_pass,610,45,12,33,0.7758,139.0,148718.76,243.8,0.6205,68.19,5,1
2025-05-13,vip_pass,95,8,1,7,0.916,249.0,39319.73,413.89,0.8749,113.27,5,1
2025-05-14,standard_pass,1239,71,24,47,0.6325,74.77,201502.88,162.63,0.24,73.71,5,2
2025-05-14,premium_pass,632,51,12,39,0.7481,139.0,165882.9,262.47,0.5119,93.27,5,2
2025-05-14,vip_pass,101,7,2,5,0.7816,249.0,43875.83,434.41,0.9643,128.52,5,2
2025-05-15,standard_pass,1268,92,25,67,0.6438,79.0,196554.19,155.01,0.2861,59.13,5,3
2025-05-15,premium_pass,778,45,15,30,0.746,139.0,192939.33,247.99,0.6088,73.08,5,3
2025-05-15,vip_pass,101,6,2,4,0.8143,249.0,39855.15,394.61,1.0,86.61,5,3
2025-05-16,standard_pass,1629,168,32,136,0.6634,79.0,269923.07,165.7,0.235,72.83,5,4
2025-05-16,premium_pass,893,76,17,59,0.7389,139.0,213165.91,238.71,0.568,66.2,5,4
2025-05-16,vip_pass,119,13,2,11,0.839,249.0,46506.55,390.81,0.9584,85.27,5,4
2025-05-17,standard_pass,2027,225,40,185,0.659,79.0,336440.79,165.98,0.2571,71.81,5,5
2025-05-17,premium_pass,1033,92,20,72,0.7385,139.0,267012.72,258.48,0.5549,86.74,5,5
2025-05-17,vip_pass,157,10,3,7,0.8573,249.0,65039.16,414.26,0.9155,111.25,5,5
2025-05-18,standard_pass,1773,144,35,109,0.6545,79.0,264610.73,149.24,0.2966,52.74,5,6
2025-05-18,premium_pass,943,85,18,67,0.7335,139.0,241237.29,255.82,0.5589,83.84,5,6
2025-05-18,vip_pass,155,13,3,10,0.8453,249.0,68328.84,440.83,0.9777,134.15,5,6
2025-05-19,standard_pass,1008,64,20,44,0.6301,79.0,155612.19,154.38,0.2157,62.65,5,0
2025-05-19,premium_pass,623,59,12,47,0.7346,139.0,160906.21,258.28,0.5798,85.07,5,0
2025-05-19,vip_pass,86,8,1,7,0.8087,249.0,34814.82,404.82,0.8851,103.6,5,0
2025-05-20,standard_pass,1199,129,23,106,0.6902,79.0,166689.09,139.02,0.132,52.24,5,1
2025-05-20,premium_pass,611,72,12,60,0.7555,139.0,157612.51,257.96,0.5822,84.61,5,1
2025-05-20,vip_pass,88,6,1,5,0.7696,249.0,35359.79,401.82,0.9266,98.14,5,1
2025-05-21,standard_pass,1077,106,21,85,0.6226,79.0,150783.97,140.0,0.2191,48.08,5,2
2025-05-21,premium_pass,708,40,14,26,0.7638,139.0,166312.66,234.9,0.5653,62.55,5,2
2025-05-21,vip_pass,105,8,2,6,0.8395,249.0,46324.64,441.19,0.9748,134.68,5,2
2025-05-22,standard_pass,1186,111,23,88,0.6333,64.61,168321.54,141.92,0.2176,64.47,5,3
2025-05-22,premium_pass,741,65,14,51,0.749,139.0,182026.61,245.65,0.5548,73.92,5,3
2025-05-22,vip_pass,107,11,2,9,0.8331,249.0,44112.68,412.27,0.9949,104.57,5,3
2025-05-23,standard_pass,1707,114,34,80,0.6466,79.0,254901.01,149.33,0.2172,57.51,5,4
2025-05-23,premium_pass,873,57,17,40,0.8136,139.0,218086.73,249.81,0.6289,73.71,5,4
2025-05-23,vip_pass,142,8,2,6,0.7756,249.0,57986.7,408.36,0.8725,107.88,5,4
2025-05-24,standard_pass,1854,110,37,73,0.6012,79.0,258020.47,139.17,0.2241,46.95,5,5
2025-05-24,premium_pass,1134,90,22,68,0.7923,139.0,285772.87,252.0,0.6193,76.47,5,5
2025-05-24,vip_pass,150,11,3,8,0.8275,249.0,65510.26,436.74,1.0,128.74,5,5
2025-05-25,standard_pass,1664,99,33,66,0.6067,73.73,235136.4,141.31,0.2673,51.81,5,6
2025-05-25,premium_pass,1128,113,22,91,0.7284,139.0,285755.85,253.33,0.6116,78.24,5,6
2025-05-25,vip_pass,138,9,2,7,0.8027,249.0,58829.67,426.3,0.8962,124.43,5,6
2025-05-26,standard_pass,1872,97,37,60,0.6568,79.0,263428.03,140.72,0.2231,48.56,5,0
2025-05-26,premium_pass,1186,134,23,111,0.7665,139.0,303544.45,255.94,0.6436,78.97,5,0
2025-05-26,vip_pass,153,14,3,11,0.8843,249.0,61069.15,399.14,0.94,94.69,5,0
2025-05-27,standard_pass,1068,91,21,70,0.6759,79.0,170635.45,159.77,0.1997,68.99,5,1
2025-05-27,premium_pass,665,69,13,56,0.7792,139.0,166836.92,250.88,0.5554,79.11,5,1
2025-05-27,vip_pass,88,7,1,6,0.7957,249.0,34641.71,393.66,0.8755,93.0,5,1
2025-05-28,standard_pass,1256,149,25,124,0.6698,70.17,179298.56,142.75,0.2126,60.04,5,2
2025-05-28,premium_pass,744,41,14,27,0.7846,139.0,200605.69,269.63,0.6381,92.98,5,2
2025-05-28,vip_pass,105,5,2,3,0.7581,249.0,42928.6,408.84,0.8861,107.57,5,2
2025-05-29,standard_pass,1224,98,24,74,0.6489,79.0,201104.24,164.3,0.2609,69.91,5,3
2025-05-29,premium_pass,711,56,14,42,0.6973,139.0,183785.71,258.49,0.5166,89.01,5,3
2025-05-29,vip_pass,96,5,1,4,0.8033,249.0,37919.36,394.99,0.912,92.18,5,3
2025-05-30,standard_pass,1591,80,31,49,0.6842,79.0,259088.62,162.85,0.161,74.35,5,4
2025-05-30,premium_pass,993,74,19,55,0.7764,139.0,237006.16,238.68,0.5327,68.25,5,4
2025-05-30,vip_pass,142,10,2,8,0.8384,249.0,57392.81,404.17,1.0,96.17,5,4
2025-05-31,standard_pass,1923,121,38,83,0.6015,79.0,267028.85,138.86,0.2373,45.86,5,5
2025-05-31,premium_pass,1013,67,20,47,0.7066,139.0,265795.32,262.38,0.5567,90.54,5,5
2025-05-31,vip_pass,160,14,3,11,0.8379,249.0,68151.99,425.95,0.8921,124.32,5,5
2025-06-01,standard_pass,2308,442,46,396,0.6778,69.9,302361.92,131.01,0.2007,49.26,6,6
2025-06-01,premium_pass,1475,354,29,325,0.7347,139.0,358733.56,243.21,0.4402,78.23,6,6
2025-06-01,vip_pass,201,41,4,37,0.81,249.0,82611.0,411.0,0.936,106.78,6,6
2025-06-02,standard_pass,1316,300,26,274,0.6258,79.0,214047.19,162.65,0.2076,71.4,6,0
2025-06-02,premium_pass,905,222,18,204,0.7848,139.0,228952.63,252.99,0.5582,81.05,6,0
2025-06-02,vip_pass,122,22,2,20,0.8302,249.0,53786.4,440.87,0.966,134.88,6,0
2025-06-03,standard_pass,1528,256,30,226,0.6908,79.0,245709.48,160.8,0.2228,68.66,6,1
2025-06-03,premium_pass,929,162,18,144,0.7406,139.0,244183.34,262.85,0.567,90.39,6,1
2025-06-03,vip_pass,137,32,2,30,0.8929,249.0,53786.52,392.6,0.9499,87.56,6,1
2025-06-04,standard_pass,1699,340,33,307,0.6512,79.0,252551.71,148.65,0.3304,50.15,6,2
2025-06-04,premium_pass,903,149,18,131,0.7358,139.0,227987.54,252.48,0.5444,81.36,6,2
2025-06-04,vip_pass,125,28,2,26,0.8095,249.0,54670.97,437.37,0.9571,131.9,6,2
2025-06-05,standard_pass,1821,400,36,364,0.6454,79.0,255449.38,140.28,0.1806,50.62,6,3
2025-06-05,premium_pass,987,207,19,188,0.783,139.0,239400.25,242.55,0.5462,71.33,6,3
2025-06-05,vip_pass,152,24,3,21,0.8223,223.17,58790.49,386.78,0.9324,108.6,6,3
2025-06-06,standard_pass,2336,435,46,389,0.6502,79.0,331386.08,141.86,0.1276,55.33,6,4
2025-06-06,premium_pass,1308,295,26,269,0.7774,139.0,332239.96,254.01,0.5306,83.7,6,4
2025-06-06,vip_pass,179,44,3,41,0.8248,249.0,73523.33,410.74,0.9869,103.52,6,4
2025-06-07,standard_pass,2278,461,45,416,0.7513,79.0,378875.4,166.32,0.2538,72.34,6,5
2025-06-07,premium_pass,1370,256,27,229,0.6936,139.0,340495.58,248.54,0.5287,78.34,6,5
2025-06-07,vip_pass,213,50,4,46,0.8203,249.0,87509.94,410.84,0.9334,106.77,6,5
2025-06-08,standard_pass,2330,361,46,315,0.5835,79.0,366377.63,157.24,0.2102,65.84,6,6
2025-06-08,premium_pass,1493,260,29,231,0.7057,139.0,353326.98,236.66,0.6329,60.32,6,6
2025-06-08,vip_pass,191,31,3,28,0.7963,249.0,80010.1,418.9,0.9389,114.51,6,6
2025-06-09,standard_pass,2487,381,49,332,0.6241,79.0,381212.5,153.28,0.2768,57.95,6,0
2025-06-09,premium_pass,1497,301,29,272,0.7199,122.79,346172.19,231.24,0.6272,71.44,6,0
2025-06-09,vip_pass,213,45,4,41,0.9015,249.0,90509.33,424.93,0.9142,121.99,6,0
2025-06-10,standard_pass,2867,583,57,526,0.6735,79.0,431393.75,150.47,0.2387,57.38,6,1
2025-06-10,premium_pass,1691,352,33,319,0.7539,139.0,410993.84,243.05,0.5504,71.57,6,1
2025-06-10,vip_pass,210,43,4,39,0.8011,249.0,89255.64,425.03,0.9174,121.9,6,1
2025-06-11,standard_pass,3071,738,61,677,0.6665,79.0,446984.54,145.55,0.2145,53.9,6,2
2025-06-11,premium_pass,1585,306,31,275,0.7933,139.0,402515.92,253.95,0.4865,86.25,6,2
2025-06-11,vip_pass,243,38,4,34,0.8171,249.0,96363.06,396.56,0.9604,90.89,6,2
2025-06-12,standard_pass,3360,534,67,467,0.6736,79.0,558420.86,166.2,0.2431,72.86,6,3
2025-06-12,premium_pass,1827,389,36,353,0.7357,139.0,488394.3,267.32,0.6205,91.71,6,3
2025-06-12,vip_pass,277,68,5,63,0.8199,249.0,115087.09,415.48,0.9807,108.61,6,3
2025-06-13,standard_pass,3929,797,78,719,0.6342,79.0,630245.46,160.41,0.209,69.08,6,4
2025-06-13,premium_pass,2104,479,42,437,0.712,139.0,564890.95,268.48,0.6677,90.09,6,4
2025-06-13,vip_pass,336,68,6,62,0.8064,249.0,133925.53,398.59,0.9306,94.69,6,4
2025-06-14,standard_pass,4271,923,85,838,0.6444,79.0,678244.17,158.8,0.26,64.46,6,5
2025-06-14,premium_pass,2842,638,56,582,0.7532,139.0,685876.37,241.34,0.6345,64.9,6,5
2025-06-14,vip_pass,366,69,7,62,0.8534,249.0,144594.5,395.07,0.921,91.73,6,5
2025-06-15,standard_pass,4087,759,81,678,0.6748,79.0,659642.22,161.4,0.1446,73.87,6,6
2025-06-15,premium_pass,2629,614,52,562,0.7063,139.0,665188.21,253.02,0.5863,79.43,6,6
2025-06-15,vip_pass,382,65,7,58,0.7875,249.0,155256.97,406.43,0.8514,107.2,6,6
2025-06-16,standard_pass,2724,613,54,559,0.6648,79.0,398996.97,146.47,0.1393,59.26,6,0
2025-06-16,premium_pass,1646,282,32,250,0.7633,139.0,433411.77,263.31,0.5891,89.55,6,0
2025-06-16,vip_pass,218,41,4,37,0.8267,249.0,89962.73,412.67,0.9554,107.31,6,0
2025-06-17,standard_pass,2789,549,55,494,0.7136,63.24,347705.6,124.67,0.1538,52.36,6,1
2025-06-17,premium_pass,1672,267,33,234,0.7481,139.0,401024.08,239.85,0.5846,66.35,6,1
2025-06-17,vip_pass,207,47,4,43,0.8386,249.0,83902.87,405.33,0.9672,99.26,6,1
2025-06-18,standard_pass,2901,712,58,654,0.6749,79.0,415548.87,143.24,0.1747,53.94,6,2
2025-06-18,premium_pass,1686,264,33,231,0.7309,139.0,400927.75,237.8,0.6171,62.39,6,2
2025-06-18,vip_pass,265,44,5,39,0.8347,249.0,109378.66,412.75,0.9297,108.89,6,2
2025-06-19,standard_pass,3217,601,64,537,0.6429,79.0,522994.99,162.57,0.1544,74.46,6,3
2025-06-19,premium_pass,1650,344,33,311,0.77,139.0,402277.69,243.8,0.6905,64.07,6,3
2025-06-19,vip_pass,259,46,5,41,0.8034,208.25,98323.24,379.63,0.8888,118.94,6,3
2025-06-20,standard_pass,3678,738,73,665,0.6601,79.0,552242.64,150.15,0.2538,56.17,6,4
2025-06-20,premium_pass,2247,376,44,332,0.7081,139.0,592681.95,263.77,0.6489,86.48,6,4
2025-06-20,vip_pass,331,61,6,55,0.8495,249.0,131574.02,397.5,0.8859,96.24,6,4
2025-06-21,standard_pass,4259,709,85,624,0.6288,79.0,650156.06,152.65,0.2561,58.55,6,5
2025-06-21,premium_pass,2688,638,53,585,0.7457,120.09,641687.76,238.72,0.6342,81.22,6,5
2025-06-21,vip_pass,382,82,7,75,0.8425,249.0,161548.38,422.9,0.8708,122.53,6,5
2025-06-22,standard_pass,4233,935,84,851,0.6466,79.0,601712.74,142.15,0.1922,51.81,6,6
2025-06-22,premium_pass,2702,575,54,521,0.6966,139.0,695134.16,257.27,0.6332,80.91,6,6
2025-06-22,vip_pass,362,79,7,72,0.7888,249.0,140336.02,387.67,0.9047,85.29,6,6
2025-06-23,standard_pass,2488,559,49,510,0.632,79.0,382661.93,153.8,0.2497,60.07,6,0
2025-06-23,premium_pass,1638,361,32,329,0.737,139.0,383639.46,234.21,0.5916,60.31,6,0
2025-06-23,vip_pass,225,41,4,37,0.811,249.0,89582.63,398.15,0.9764,91.53,6,0
2025-06-24,standard_pass,2574,473,51,422,0.5977,79.0,352059.71,136.78,0.1672,47.91,6,1
2025-06-24,premium_pass,1558,364,31,333,0.7235,139.0,389221.79,249.82,0.5079,80.86,6,1
2025-06-24,vip_pass,236,53,4,49,0.8492,249.0,101011.61,428.02,1.0,120.02,6,1
2025-06-25,standard_pass,2742,529,54,475,0.6295,79.0,386101.84,140.81,0.2195,48.86,6,2
2025-06-25,premium_pass,1768,354,35,319,0.7524,139.0,426007.36,240.95,0.6389,64.26,6,2
2025-06-25,vip_pass,236,41,4,37,0.8458,249.0,102140.53,432.8,0.9204,129.5,6,2
2025-06-26,standard_pass,3170,626,63,563,0.6472,79.0,472831.35,149.16,0.2782,53.75,6,3
2025-06-26,premium_pass,1662,391,33,358,0.7778,139.0,391753.42,235.71,0.5904,61.88,6,3
2025-06-26,vip_pass,256,47,5,42,0.8669,249.0,106925.05,417.68,0.9464,112.84,6,3
